state,year,population,state_abr
Montana,1961,676731,MT
Montana,1962,678695,MT
Montana,1963,680659,MT
Montana,1964,682623,MT
Montana,1965,684588,MT
Montana,1966,686552,MT
Montana,1967,688516,MT
Montana,1968,690480,MT
Montana,1969,692444,MT
Montana,1970,694409,MT
Montana,1971,703637,MT
Montana,1972,712865,MT
Montana,1973,722093,MT
Montana,1974,731321,MT
Montana,1975,740549,MT
Montana,1976,749777,MT
Montana,1977,759005,MT
Montana,1978,768233,MT
Montana,1979,777461,MT
Montana,1980,786690,MT
Montana,1981,787927,MT
Montana,1982,789165,MT
Montana,1983,790402,MT
Montana,1984,791640,MT
Montana,1985,792877,MT
Montana,1986,794115,MT
Montana,1987,795352,MT
Montana,1988,796590,MT
Montana,1989,797827,MT
Montana,1990,799065,MT
Montana,1991,809378,MT
Montana,1992,819691,MT
Montana,1993,830004,MT
Montana,1994,840317,MT
Montana,1995,850630,MT
Montana,1996,860943,MT
Montana,1997,871256,MT
Montana,1998,881569,MT
Montana,1999,891882,MT
Montana,2000,902195,MT
Montana,2001,910917,MT
Montana,2002,919639,MT
Montana,2003,928361,MT
Montana,2004,937083,MT
Montana,2005,945805,MT
Montana,2006,954527,MT
Montana,2007,963249,MT
Montana,2008,971971,MT
Montana,2009,980693,MT
Montana,2010,989415,MT
Montana,2011,998896,MT
Montana,2012,1008377,MT
Montana,2013,1017858,MT
Montana,2014,1027339,MT
Montana,2015,1036820,MT
Montana,2016,1046301,MT
Montana,2017,1055782,MT
Montana,2018,1065263,MT
Montana,2019,1074744,MT
Nebraska,1910,1192214,NE
Nebraska,1911,1202629,NE
Nebraska,1912,1213045,NE
Nebraska,1913,1223461,NE
Nebraska,1914,1233877,NE
Nebraska,1915,1244293,NE
Nebraska,1916,1254708,NE
Nebraska,1917,1265124,NE
Nebraska,1918,1275540,NE
Nebraska,1919,1285956,NE
Nebraska,1920,1296372,NE
Nebraska,1921,1304531,NE
Nebraska,1922,1312690,NE
Nebraska,1923,1320849,NE
Nebraska,1924,1329008,NE
Nebraska,1925,1337167,NE
Nebraska,1926,1345326,NE
Nebraska,1927,1353485,NE
Nebraska,1928,1361644,NE
Nebraska,1929,1369803,NE
Nebraska,1930,1377963,NE
Nebraska,1931,1371750,NE
Nebraska,1932,1365537,NE
Nebraska,1933,1359324,NE
Nebraska,1934,1353111,NE
Nebraska,1935,1346898,NE
Nebraska,1936,1340685,NE
Nebraska,1937,1334472,NE
Nebraska,1938,1328259,NE
Nebraska,1939,1322046,NE
Nebraska,1940,1315834,NE
Nebraska,1941,1316801,NE
Nebraska,1942,1317769,NE
Nebraska,1943,1318736,NE
Nebraska,1944,1319704,NE
Nebraska,1945,1320672,NE
Nebraska,1946,1321639,NE
Nebraska,1947,1322607,NE
Nebraska,1948,1323574,NE
Nebraska,1949,1324542,NE
Nebraska,1950,1325510,NE
Nebraska,1951,1334092,NE
Nebraska,1952,1342674,NE
Nebraska,1953,1351256,NE
Nebraska,1954,1359838,NE
Nebraska,1955,1368420,NE
Nebraska,1956,1377002,NE
Nebraska,1957,1385584,NE
Nebraska,1958,1394166,NE
Nebraska,1959,1402748,NE
Nebraska,1960,1411330,NE
Nebraska,1961,1418546,NE
Nebraska,1962,1425762,NE
Nebraska,1963,1432978,NE
Nebraska,1964,1440195,NE
Nebraska,1965,1447411,NE
Nebraska,1966,1454627,NE
Nebraska,1967,1461844,NE
Nebraska,1968,1469060,NE
Nebraska,1969,1476276,NE
Nebraska,1970,1483493,NE
Nebraska,1971,1492126,NE
Nebraska,1972,1500759,NE
Nebraska,1973,1509392,NE
Nebraska,1974,1518025,NE
Nebraska,1975,1526659,NE
Nebraska,1976,1535292,NE
Nebraska,1977,1543925,NE
Nebraska,1978,1552558,NE
Nebraska,1979,1561191,NE
Nebraska,1980,1569825,NE
Nebraska,1981,1570681,NE
Nebraska,1982,1571537,NE
Nebraska,1983,1572393,NE
Nebraska,1984,1573249,NE
Nebraska,1985,1574105,NE
Nebraska,1986,1574961,NE
Nebraska,1987,1575817,NE
Nebraska,1988,1576673,NE
Nebraska,1989,1577529,NE
Nebraska,1990,1578385,NE
Nebraska,1991,1591672,NE
Nebraska,1992,1604960,NE
Nebraska,1993,1618248,NE
Nebraska,1994,1631536,NE
Nebraska,1995,1644824,NE
Nebraska,1996,1658111,NE
Nebraska,1997,1671399,NE
Nebraska,1998,1684687,NE
Nebraska,1999,1697975,NE
Nebraska,2000,1711263,NE
Nebraska,2001,1722770,NE
Nebraska,2002,1734278,NE
Nebraska,2003,1745786,NE
Nebraska,2004,1757294,NE
Nebraska,2005,1768802,NE
Nebraska,2006,1780309,NE
Nebraska,2007,1791817,NE
Nebraska,2008,1803325,NE
Nebraska,2009,1814833,NE
Nebraska,2010,1826341,NE
Nebraska,2011,1839857,NE
Nebraska,2012,1853373,NE
Nebraska,2013,1866889,NE
Nebraska,2014,1880406,NE
Nebraska,2015,1893922,NE
Nebraska,2016,1907438,NE
Nebraska,2017,1920955,NE
Nebraska,2018,1934471,NE
Nebraska,2019,1947987,NE
Nevada,1910,81875,NV
Nevada,1911,81428,NV
Nevada,1912,80981,NV
Nevada,1913,80534,NV
Nevada,1914,80087,NV
Nevada,1915,79641,NV
Nevada,1916,79194,NV
Nevada,1917,78747,NV
Nevada,1918,78300,NV
Nevada,1919,77853,NV
Nevada,1920,77407,NV
Nevada,1921,78772,NV
Nevada,1922,80137,NV
Nevada,1923,81502,NV
Nevada,1924,82867,NV
Nevada,1925,84232,NV
Nevada,1926,85597,NV
Nevada,1927,86962,NV
Nevada,1928,88327,NV
Nevada,1929,89692,NV
Nevada,1930,91058,NV
Nevada,1931,92976,NV
Nevada,1932,94895,NV
Nevada,1933,96814,NV
Nevada,1934,98733,NV
Nevada,1935,100652,NV
Nevada,1936,102571,NV
Nevada,1937,104490,NV
Nevada,1938,106409,NV
Nevada,1939,108328,NV
Nevada,1940,110247,NV
Nevada,1941,115230,NV
Nevada,1942,120214,NV
Nevada,1943,125197,NV
Nevada,1944,130181,NV
Nevada,1945,135165,NV
Nevada,1946,140148,NV
Nevada,1947,145132,NV
Nevada,1948,150115,NV
Nevada,1949,155099,NV
Nevada,1950,160083,NV
Nevada,1951,172602,NV
Nevada,1952,185122,NV
Nevada,1953,197641,NV
Nevada,1954,210161,NV
Nevada,1955,222680,NV
Nevada,1956,235200,NV
Nevada,1957,247719,NV
Nevada,1958,260239,NV
Nevada,1959,272758,NV
Nevada,1960,285278,NV
Nevada,1961,305624,NV
Nevada,1962,325970,NV
Nevada,1963,346316,NV
Nevada,1964,366662,NV
Nevada,1965,387008,NV
Nevada,1966,407354,NV
Nevada,1967,427700,NV
Nevada,1968,448046,NV
Nevada,1969,468392,NV
Nevada,1970,488738,NV
Nevada,1971,519913,NV
Nevada,1972,551089,NV
Nevada,1973,582264,NV
Nevada,1974,613440,NV
Nevada,1975,644615,NV
Nevada,1976,675791,NV
Nevada,1977,706966,NV
Nevada,1978,738142,NV
Nevada,1979,769317,NV
Nevada,1980,800493,NV
Nevada,1981,840627,NV
Nevada,1982,880761,NV
Nevada,1983,920895,NV
Nevada,1984,961029,NV
Nevada,1985,1001163,NV
Nevada,1986,1041297,NV
Nevada,1987,1081431,NV
Nevada,1988,1121565,NV
Nevada,1989,1161699,NV
Nevada,1990,1201833,NV
Nevada,1991,1281475,NV
Nevada,1992,1361117,NV
Nevada,1993,1440760,NV
Nevada,1994,1520402,NV
Nevada,1995,1600045,NV
Nevada,1996,1679687,NV
Nevada,1997,1759329,NV
Nevada,1998,1838972,NV
Nevada,1999,1918614,NV
Nevada,2000,1998257,NV
Nevada,2001,2068486,NV
Nevada,2002,2138715,NV
Nevada,2003,2208945,NV
Nevada,2004,2279174,NV
Nevada,2005,2349404,NV
Nevada,2006,2419633,NV
Nevada,2007,2489862,NV
Nevada,2008,2560092,NV
Nevada,2009,2630321,NV
Nevada,2010,2700551,NV
Nevada,2011,2740957,NV
Nevada,2012,2781363,NV
Nevada,2013,2821769,NV
Nevada,2014,2862176,NV
Nevada,2015,2902582,NV
Nevada,2016,2942988,NV
Nevada,2017,2983395,NV
Nevada,2018,3023801,NV
Nevada,2019,3064207,NV
New Hampshire,1910,430572,NH
New Hampshire,1911,431823,NH
New Hampshire,1912,433074,NH
New Hampshire,1913,434325,NH
New Hampshire,1914,435576,NH
New Hampshire,1915,436827,NH
New Hampshire,1916,438078,NH
New Hampshire,1917,439329,NH
New Hampshire,1918,440580,NH
New Hampshire,1919,441831,NH
New Hampshire,1920,443083,NH
New Hampshire,1921,445304,NH
New Hampshire,1922,447525,NH
New Hampshire,1923,449746,NH
New Hampshire,1924,451967,NH
New Hampshire,1925,454188,NH
New Hampshire,1926,456409,NH
New Hampshire,1927,458630,NH
New Hampshire,1928,460851,NH
New Hampshire,1929,463072,NH
New Hampshire,1930,465293,NH
New Hampshire,1931,467916,NH
New Hampshire,1932,470539,NH
New Hampshire,1933,473162,NH
New Hampshire,1934,475785,NH
New Hampshire,1935,478408,NH
New Hampshire,1936,481031,NH
New Hampshire,1937,483654,NH
New Hampshire,1938,486277,NH
New Hampshire,1939,488900,NH
New Hampshire,1940,491524,NH
New Hampshire,1941,495695,NH
New Hampshire,1942,499867,NH
New Hampshire,1943,504039,NH
New Hampshire,1944,508211,NH
New Hampshire,1945,512383,NH
New Hampshire,1946,516554,NH
New Hampshire,1947,520726,NH
New Hampshire,1948,524898,NH
New Hampshire,1949,529070,NH
New Hampshire,1950,533242,NH
New Hampshire,1951,540609,NH
New Hampshire,1952,547977,NH
New Hampshire,1953,555345,NH
New Hampshire,1954,562713,NH
New Hampshire,1955,570081,NH
New Hampshire,1956,577449,NH
New Hampshire,1957,584817,NH
New Hampshire,1958,592185,NH
New Hampshire,1959,599553,NH
New Hampshire,1960,606921,NH
New Hampshire,1961,619997,NH
New Hampshire,1962,633073,NH
New Hampshire,1963,646149,NH
New Hampshire,1964,659225,NH
New Hampshire,1965,672301,NH
New Hampshire,1966,685377,NH
New Hampshire,1967,698453,NH
New Hampshire,1968,711529,NH
New Hampshire,1969,724605,NH
New Hampshire,1970,737681,NH
New Hampshire,1971,755973,NH
New Hampshire,1972,774266,NH
New Hampshire,1973,792559,NH
New Hampshire,1974,810852,NH
New Hampshire,1975,829145,NH
New Hampshire,1976,847438,NH
New Hampshire,1977,865731,NH
New Hampshire,1978,884024,NH
New Hampshire,1979,902317,NH
New Hampshire,1980,920610,NH
New Hampshire,1981,939474,NH
New Hampshire,1982,958338,NH
New Hampshire,1983,977202,NH
New Hampshire,1984,996066,NH
New Hampshire,1985,1014931,NH
New Hampshire,1986,1033795,NH
New Hampshire,1987,1052659,NH
New Hampshire,1988,1071523,NH
New Hampshire,1989,1090387,NH
New Hampshire,1990,1109252,NH
New Hampshire,1991,1121905,NH
New Hampshire,1992,1134558,NH
New Hampshire,1993,1147212,NH
New Hampshire,1994,1159865,NH
