player_id,name,position,birth_state,college,high_school_state,draft_team,draft_round,draft_year,birth_year,birth_state_abr,high_school_state_abr
6015,Dave Duerson,DB,Indiana,Notre Dame,Indiana,Chicago Bears,3,1983,1960,IN,IN
13671,John Lucente,FB-LB,West Virginia,West Virginia,West Virginia,,,,1922,WV,WV
18458,Reggie Rembert,WR,Florida,West Virginia,Florida,New York Jets,2,1990,1966,FL,FL
9186,John Harris,DB-HB,Texas,Santa Monica College (CA),Texas,,,,1933,TX,TX
21654,Walt Sweeney,G,Massachusetts,Syracuse,Massachusetts,San Diego Chargers,1,1963,1941,MA,MA
9503,Ronnie Heard,DB,Texas,Mississippi,Texas,,,,1976,TX,TX
7243,Todd France,K,Ohio,Toledo,Ohio,,,,1980,OH,OH
17905,Merv Pregulman,C-G,Michigan,Michigan,Michigan,Green Bay Packers,1,1944,1922,MI,MI
9121,Perry Harrington,RB,Mississippi,Jackson St.,Mississippi,Philadelphia Eagles,2,1980,1958,MS,MS
5889,Ty Douthard,RB,Ohio,Illinois,Ohio,,,,1973,OH,OH
11197,Charles Johnson,NT-DT,Maryland,Maryland,Maryland,Green Bay Packers,3,1979,1957,MD,MD
5283,Red Davis,TB,Ohio,Geneva,Ohio,,,,1907,OH,OH
97,Titus Adams,DT,Nebraska,Nebraska,Nebraska,New York Jets,7,2006,1983,NE,NE
6860,Brad Fichtel,C,Illinois,East. Illinois,Illinois,Los Angeles Rams,7,1993,1970,IL,IL
19151,Curtis Rouse,G-T,Georgia,Tenn-Chattanooga,Georgia,Minnesota Vikings,11,1982,1960,GA,GA
10294,Joey Howard,T,Ohio,Tennessee,Ohio,San Diego Chargers,9,1988,1965,OH,OH
14376,Emil Mayer,E,Ohio,Bethany (WV),Ohio,,,,1902,OH,OH
2790,Mark Bruener,TE,Washington,Washington,Washington,Pittsburgh Steelers,1,1995,1972,WA,WA
1829,Russ Blailock,T-G,Texas,Baylor,Texas,,,,1902,TX,TX
10568,Steve Hutchinson,G,Florida,Michigan,Florida,Seattle Seahawks,1,2001,1977,FL,FL
1855,Brian Blankenship,G,Nebraska,Nebraska-Omaha,Nebraska,,,,1963,NE,NE
23188,Steve Walsh,QB,Minnesota,Miami (FL),Minnesota,Dallas Cowboys,1,1989,1966,MN,MN
14526,Norris McCleary,DT,North Carolina,East Carolina,North Carolina,,,,1977,NC,NC
5487,Anthony Denham,TE,California,Utah,California,,,,1991,CA,CA
1292,Bob Baumhower,NT,Virginia,Alabama,Florida,Miami Dolphins,2,1977,1955,VA,FL
7491,Jim Gaffney,QB-HB,Maryland,Tennessee,Maryland,Washington Redskins,15,1944,1921,MD,MD
20053,Larry Shears,DB,Alabama,Lincoln (MO),Alabama,Atlanta Falcons,11,1971,1949,AL,AL
22614,Dan Turk,C-G,Wisconsin,Drake,Wisconsin,Pittsburgh Steelers,4,1985,1962,WI,WI
11401,Rishaw Johnson,G,Louisiana,California (PA),Louisiana,,,,1989,LA,LA
5847,Tandon Doss,WR,Indiana,Indiana,Indiana,Baltimore Ravens,4,2011,1989,IN,IN
6858,Dan Ficca,G,Pennsylvania,USC,Pennsylvania,Philadelphia Eagles,4,1961,1939,PA,PA
22579,Jeff Tuel,QB,Florida,Washington St.,Arizona,,,,1991,FL,AZ
3615,Mel Carver,RB,Florida,UNLV,California,,,,1959,FL,CA
3694,Quinton Caver,LB,Alabama,Arkansas,Alabama,Philadelphia Eagles,2,2001,1978,AL,AL
12457,Mickey Kobrosky,QB,Massachusetts,Trinity (CT),Massachusetts,New York Giants,5,1937,1915,MA,MA
14507,Leo McCausland,C-G-T-E,Ohio,Mississippi St.,Ohio,,,,1895,OH,OH
179,Trev Alberts,LB,Iowa,Nebraska,Iowa,Indianapolis Colts,1,1994,1970,IA,IA
9649,Charles Henry,TE,Florida,Miami (FL),Florida,,,,1964,FL,FL
11934,Cy Kasper,HB,Minnesota,Notre Dame,Minnesota,,,,1895,MN,MN
21608,Mickey Sutton,DB,Mississippi,Montana,Utah,,,,1960,MS,UT
10054,Jim Holifield,DB,Alabama,Jackson St.,Alabama,New York Giants,12,1968,1946,AL,AL
1951,Kim Bokamper,DE-LB,California,Concordia-Moorhead (MN),California,Miami Dolphins,1,1976,1954,CA,CA
17542,John Phillips,TE,Virginia,Virginia,Virginia,Dallas Cowboys,6,2009,1987,VA,VA
13113,Marqise Lee,WR,California,USC,California,Jacksonville Jaguars,2,2014,1991,CA,CA
14554,Andy McCollum,C-G,Ohio,Toledo,Ohio,,,,1970,OH,OH
14150,Doug Martin,DE-NT,California,Washington,California,Minnesota Vikings,1,1980,1957,CA,CA
15175,Kevin Meuth,T,Texas,Texas St.,Texas,,,,1964,TX,TX
2134,Jerry Boyarsky,NT,Pennsylvania,Pittsburgh,Pennsylvania,New Orleans Saints,5,1981,1959,PA,PA
15754,Gonzalo Morales,HB,California,St. Mary's (CA),California,Philadelphia Eagles,7,1945,1922,CA,CA
9281,Clinton Hart,DB,Florida,Central Florida CC,Florida,,,,1977,FL,FL
24433,Travis Wilson,WR,Texas,Oklahoma,Texas,Cleveland Browns,3,2006,1984,TX,TX
22575,Verran Tucker,WR,California,California,California,,,,1988,CA,CA
16011,Don Mullins,DB,Louisiana,Houston,Louisiana,,,,1939,LA,LA
21321,Jon Stinchcomb,T,Georgia,Georgia,Georgia,New Orleans Saints,2,2003,1979,GA,GA
22234,Bob Thornbladh,LB,Ohio,Michigan,Michigan,Kansas City Chiefs,11,1974,1952,OH,MI
11922,Ted Karras,OG,Illinois,Illinois,Indiana,New England Patriots,6,2016,1993,IL,IN
2559,C.C. Brown,DB,Mississippi,La-Lafayette,Mississippi,Houston Texans,6,2005,1983,MS,MS
24738,John Wright,WR,Illinois,Illinois,Illinois,Atlanta Falcons,2,1968,1946,IL,IL
16359,Kendall Newson,WR,Georgia,Middle Tenn. St.,Georgia,Jacksonville Jaguars,7,2002,1980,GA,GA
53,Blue Adams,DB,Florida,Cincinnati,Florida,Detroit Lions,7,2003,1979,FL,FL
17793,John Popovich,HB,Pennsylvania,St. Vincent,Pennsylvania,,,,1918,PA,PA
19313,Jake Ryan,OLB,Ohio,Michigan,Ohio,Green Bay Packers,4,2015,1992,OH,OH
13477,Spider Lockhart,DB,Texas,North Texas,Texas,New York Giants,13,1965,1943,TX,TX
662,Jon Asamoah,G,Illinois,Illinois,Illinois,Kansas City Chiefs,3,2010,1988,IL,IL
7352,Russ Freeman,T,Pennsylvania,Georgia Tech,Pennsylvania,,,,1969,PA,PA
20879,Ben Sohn,G-T,California,USC,California,New York Giants,9,1941,1918,CA,CA
13132,Gil LeFebvre,B,Arizona,none,California,,,,1910,AZ,CA
19484,Rick Sanford,DB,South Carolina,South Carolina,South Carolina,New England Patriots,1,1979,1957,SC,SC
14306,Cliff Matthews,DL,South Carolina,South Carolina,South Carolina,Atlanta Falcons,7,2011,1989,SC,SC
164,Harold Akin,T,Oklahoma,Oklahoma St.,Oklahoma,San Diego Chargers,3,1967,1945,OK,OK
15351,Ookie Miller,C-G-LB,Indiana,Purdue,Indiana,,,,1909,IN,IN
15338,Kevin Miller,WR,West Virginia,Louisville,West Virginia,,,,1955,WV,WV
4405,T.J. Conley,P,Washington,Idaho,Washington,,,,1985,WA,WA
21237,Tremayne Stephens,RB,South Carolina,North Carolina St.,South Carolina,,,,1976,SC,SC
10911,June James,LB,Louisiana,Texas,Missouri,Detroit Lions,9,1985,1962,LA,MO
20813,Waddell Smith,WR,Louisiana,Kansas,California,Kansas City Chiefs,8,1977,1955,LA,CA
6571,Donald Evans,DE-DT,North Carolina,Winston-Salem St.,North Carolina,Los Angeles Rams,2,1987,1964,NC,NC
15450,Rex Mirich,DT-DE,Arizona,Northern Arizona,Arizona,Oakland Raiders,20,1963,1941,AZ,AZ
21803,Rodney Tate,RB,Oklahoma,Texas,Oklahoma,Cincinnati Bengals,4,1982,1959,OK,OK
7847,Paul Gibson,WR,Arkansas,Texas-El Paso,New Mexico,Buffalo Bills,8,1972,1948,AR,NM
12094,Jeff Kemp,QB,California,Dartmouth,Maryland,,,,1959,CA,MD
16098,Adrian Murrell,RB,North Carolina,West Virginia,Hawaii,New York Jets,5,1993,1970,NC,HI
23776,Jeff White,K-P,New York,Texas-El Paso,New York,,,,1948,NY,NY
22033,Donald Thomas,G,Connecticut,Connecticut,Connecticut,Miami Dolphins,6,2008,1985,CT,CT
16692,Terry Obee,WR,California,Oregon,California,,,,1968,CA,CA
10318,Delano Howell,DB,California,Stanford,California,,,,1989,CA,CA
2750,Tony Brown,T,Connecticut,Pittsburgh,Connecticut,,,,1964,CT,CT
13210,Ron Leshinski,TE,Ohio,Army,Ohio,,,,1974,OH,OH
19010,Shaun Rogers,DT,Texas,Texas,Texas,Detroit Lions,2,2001,1979,TX,TX
13586,Jack Losch,HB,New York,Miami (FL),Pennsylvania,Green Bay Packers,1,1956,1934,NY,PA
14077,Bob Marques,LB,Massachusetts,Boston Univ.,Massachusetts,,,,1935,MA,MA
5281,Rashied Davis,DB,California,San Jose St.,California,,,,1979,CA,CA
15496,Mack Mitchell,DE,Texas,Houston,Texas,Cleveland Browns,1,1975,1952,TX,TX
21167,Chuck Steele,C,California,California,California,,,,1964,CA,CA
20740,Quintin Smith,WR,Texas,Kansas,Texas,,,,1968,TX,TX
6782,Clayton Fejedelem,FS,Illinois,Illinois,Illinois,Cincinnati Bengals,7,2016,1993,IL,IL
3975,Jeremy Clark,DT,Alabama,Alabama,Alabama,,,,1983,AL,AL
7203,Leonard Fournette,RB,Louisiana,LSU,Louisiana,Jacksonville Jaguars,1,2017,1995,LA,LA
13797,Khalil Mack,OLB,Florida,Buffalo,Florida,Oakland Raiders,1,2014,1991,FL,FL
428,Curtis Anderson,DE-DT,Ohio,Central State (OH),Ohio,Dallas Cowboys,5,1979,1957,OH,OH
12401,Bruce Klosterman,LB,Iowa,Iowa,Iowa,Denver Broncos,8,1986,1963,IA,IA
16717,Ricky Odom,DB,Louisiana,USC,California,Kansas City Chiefs,7,1978,1956,LA,CA
400,Stan Andersen,T-E,California,Stanford,California,Chicago Cardinals,12,1940,1917,CA,CA
9841,Eric Hill,LB,Arkansas,LSU,Texas,Phoenix Cardinals,1,1989,1966,AR,TX
11234,Dennis Johnson,RB-TE,Mississippi,Mississippi St.,Mississippi,Buffalo Bills,3,1978,1956,MS,MS
8920,Dan Hampton,DE-DT,Oklahoma,Arkansas,Arkansas,Chicago Bears,1,1979,1957,OK,AR
20040,Terrance Shaw,DB,Texas,S.F. Austin,Texas,San Diego Chargers,2,1995,1973,TX,TX
14035,Pete Marcus,E,Pennsylvania,Kentucky,Pennsylvania,,,,1917,PA,PA
12574,Mike Kozlowski,DB,New Jersey,San Diego St.,California,Miami Dolphins,10,1979,1956,NJ,CA
8356,Darrell Green,DB,Texas,Texas A&M-Kingsville;,Texas,Washington Redskins,1,1983,1960,TX,TX
4078,Craig Clemons,DB,Ohio,Iowa,Ohio,Chicago Bears,1,1972,1949,OH,OH
20505,Akili Smith,QB,California,Oregon,California,Cincinnati Bengals,1,1999,1975,CA,CA
3070,Derrick Burroughs,DB,Alabama,Memphis,Alabama,Buffalo Bills,1,1985,1962,AL,AL
18811,Bernard Robertson,T,Louisiana,Tulane,Louisiana,Chicago Bears,5,2001,1979,LA,LA
11983,Curtis Keaton,RB,Ohio,West Virginia,Ohio,Cincinnati Bengals,4,2000,1976,OH,OH
19851,Ted Scruggs,E,Texas,Rice,Texas,Chicago Bears,6,1946,1923,TX,TX
21117,Ed Stansbury,RB,Texas,UCLA,Texas,,,,1979,TX,TX
497,Vickey Ray Anderson,RB,Oklahoma,Oklahoma,Oklahoma,,,,1956,OK,OK
4105,Mike Cloud,RB,South Carolina,Boston Col.,Rhode Island,Kansas City Chiefs,2,1999,1975,SC,RI
22924,Jack Vetter,HB-DB,Missouri,McPherson,Missouri,,,,1920,MO,MO
19333,Ron Rydalch,DT,Utah,Utah,Utah,New York Jets,8,1974,1952,UT,UT
8805,Dino Hall,RB,New Jersey,Rowan,New Jersey,,,,1955,NJ,NJ
5342,Dale Dawkins,WR,Florida,Miami (FL),Florida,New York Jets,9,1990,1966,FL,FL
21141,John Starnes,P,Texas,North Texas,Texas,,,,1962,TX,TX
3014,Raymond Burks,LB,California,UCLA,California,Kansas City Chiefs,12,1977,1955,CA,CA
1360,Aubrey Beavers,LB,Texas,Oklahoma,Texas,Miami Dolphins,2,1994,1971,TX,TX
14027,Ted Marchibroda,QB,Pennsylvania,St. Bonaventure,Pennsylvania,Pittsburgh Steelers,1,1953,1931,PA,PA
15767,Joe Moreino,NT-DE,Rhode Island,Idaho St.,New York,,,,1955,RI,NY
3973,Howard Clark,TE,Georgia,Tenn-Chattanooga,Georgia,,,,1935,GA,GA
921,Tony Baker,RB,North Carolina,East Carolina,North Carolina,Atlanta Falcons,10,1986,1964,NC,NC
20398,Otis Sistrunk,DT-DE-NT,Georgia,none,Georgia,,,,1946,GA,GA
14657,Brandon McDonald,DB,Mississippi,Memphis,Mississippi,Cleveland Browns,5,2007,1985,MS,MS
12518,Joe Kopcha,G,Indiana,Tenn-Chattanooga,Indiana,,,,1905,IN,IN
6451,Keith Embray,DE,California,Utah,California,,,,1969,CA,CA
4846,Al Crow,DT,Virginia,William & Mary,Virginia,New York Giants,28,1955,1932,VA,VA
13307,Mike Lewis,DT-DE-NT,Texas,Wiley,Texas,,,,1949,TX,TX
21763,Ryan Tannehill,QB,Texas,Texas A&M;,Texas,Miami Dolphins,1,2012,1988,TX,TX
51,Anthony Adams,DT-NT,Michigan,Penn St.,Michigan,San Francisco 49ers,2,2003,1980,MI,MI
11218,D.J. Johnson,DB,Texas,Jackson St.,Texas,,,,1985,TX,TX
23017,Jim Wade,HB-DB,Oklahoma,Oklahoma City,Oklahoma,Los Angeles Rams,27,1948,1926,OK,OK
20599,Dreamius Smith,RB,Kansas,West Virginia,Kansas,,,,1992,KS,KS
9941,Marcus Hinton,TE,Mississippi,Alcorn St.,Mississippi,,,,1971,MS,MS
8594,Jake Grove,C-G,Tennessee,Virginia Tech,Virginia,Oakland Raiders,2,2004,1980,TN,VA
21498,Pat Studstill,FL-HB-WR-P,Louisiana,Houston,Louisiana,,,,1938,LA,LA
5879,Merrill Douglas,FB-HB,Utah,Utah,Utah,Chicago Bears,6,1958,1936,UT,UT
13747,Jim Lynch,LB,Ohio,Notre Dame,Ohio,Kansas City Chiefs,2,1967,1945,OH,OH
23843,Blake Whitlatch,LB,Louisiana,LSU,Louisiana,San Diego Chargers,9,1978,1955,LA,LA
8368,Harold Green,RB,South Carolina,South Carolina,South Carolina,Cincinnati Bengals,2,1990,1968,SC,SC
8011,Art Goerke,E,New York,none,New York,,,,1895,NY,NY
1725,Fred Biletnikoff,WR-FL,Pennsylvania,Florida St.,Pennsylvania,Oakland Raiders,2,1965,1943,PA,PA
570,Marger Apsit,BB-LB-DB-TB,Illinois,USC,Illinois,,,,1909,IL,IL
7974,Gary Glick,DB-HB,Nebraska,Colorado St.,Colorado,Pittsburgh Steelers,1,1956,1930,NE,CO
20777,Shelley Smith,G,Arizona,Colorado St.,Arizona,Houston Texans,6,2010,1987,AZ,AZ
2674,Levi Brown,QB,Tennessee,Troy,Tennessee,Buffalo Bills,7,2010,1987,TN,TN
15987,Muhsin Muhammad,WR,Michigan,Michigan St.,Michigan,Carolina Panthers,2,1996,1973,MI,MI
24227,Roland Williams,TE,New York,Syracuse,New York,St. Louis Rams,4,1998,1975,NY,NY
18334,Bobby Reed,HB,Louisiana,Pacific,California,,,,1939,LA,CA
22155,Bobby Thompson,RB,North Carolina,Oklahoma,Rhode Island,,,,1947,NC,RI
19962,Adam Seward,LB,Illinois,UNLV,Nevada,Carolina Panthers,5,2005,1982,IL,NV
12521,Dan Koppen,C,Iowa,Boston Col.,Pennsylvania,New England Patriots,5,2003,1979,IA,PA
12553,Mike Kovaleski,LB,New Jersey,Notre Dame,Indiana,,,,1965,NJ,IN
16639,Joe O'Donnell,G-T,Michigan,Michigan,Michigan,Green Bay Packers,3,1964,1941,MI,MI
21699,Stevenson Sylvester,LB,Nevada,Utah,Nevada,Pittsburgh Steelers,5,2010,1988,NV,NV
19181,Andre Royal,LB,Alabama,Alabama,Alabama,,,,1972,AL,AL
4226,Ben Coleman,G-T,Virginia,Wake Forest,Virginia,Phoenix Cardinals,2,1993,1971,VA,VA
3831,Joe Chetti,RB,New York,C.W. Post,New York,,,,1963,NY,NY
3044,Hank Burnine,E,Missouri,Missouri,Missouri,New York Giants,12,1955,1932,MO,MO
21713,Dave Szott,G,New Jersey,Penn St.,New Jersey,Kansas City Chiefs,7,1990,1967,NJ,NJ
14735,Anthony McFarland,DT,Louisiana,LSU,Louisiana,Tampa Bay Buccaneers,1,1999,1977,LA,LA
12871,Ken Lanier,T,Ohio,Florida St.,Ohio,Denver Broncos,5,1981,1959,OH,OH
16280,Karl Nelson,T,Illinois,Iowa St.,Illinois,New York Giants,3,1983,1960,IL,IL
16638,Dick O'Donnell,E,Minnesota,Minnesota,Minnesota,,,,1900,MN,MN
3278,Tyrone Calico,WR,California,Middle Tenn. St.,Tennessee,Tennessee Titans,2,2003,1980,CA,TN
6177,Quinn Early,WR,New York,Iowa,New York,San Diego Chargers,3,1988,1965,NY,NY
7815,Mario Giannelli,MG-G,Massachusetts,Boston Col.,Massachusetts,Bos/Bkn Yanks/Tigers,20,1945,1920,MA,MA
5145,Joe Davidson,G-C,Michigan,Colgate,Michigan,,,,1903,MI,MI
23576,Joe Wellborn,C,Mississippi,Texas A&M;,Texas,,,,1944,MS,TX
4258,Roderick Coleman,DT,Mississippi,East Carolina,Pennsylvania,Oakland Raiders,5,1999,1976,MS,PA
8484,Nick Greisen,LB,Wisconsin,Wisconsin,Wisconsin,New York Giants,5,2002,1979,WI,WI
4320,Nate Collins,DT,New York,Virginia,Connecticut,,,,1987,NY,CT
7517,Blane Gaison,DB,Hawaii,Hawaii,Hawaii,,,,1958,HI,HI
19984,Stanley Shakespeare,WR,New York,Miami (FL),Florida,,,,1963,NY,FL
6214,Scott Eccles,TE,Louisiana,East. New Mexico,California,Los Angeles Raiders,9,1987,1963,LA,CA
13860,Terrence Magee,RB,Louisiana,LSU,Louisiana,,,,1993,LA,LA
1302,Colin Baxter,C,California,Arizona,California,,,,1987,CA,CA
9655,Hunter Henry,TE,Arkansas,Arkansas,Arkansas,San Diego Chargers,2,2016,1994,AR,AR
22754,Eric Unverzagt,LB,New York,Wisconsin,New York,Seattle Seahawks,4,1996,1972,NY,NY
5864,Dameane Douglas,WR,California,California,California,Oakland Raiders,4,1999,1976,CA,CA
14726,Kimario McFadden,S,Georgia,South Carolina St.,Georgia,,,,1991,GA,GA
8786,Bryan Hall,DT,Illinois,Arkansas St.,Kentucky,,,,1988,IL,KY
13508,John Lohmeyer,DT-DE,Kansas,Emporia St.,Kansas,Kansas City Chiefs,4,1973,1951,KS,KS
1261,Pat Batteaux,WR,Texas,TCU,Texas,,,,1978,TX,TX
9146,Cliff Harris,DB,Arkansas,Ouachita Baptist,Arkansas,,,,1948,AR,AR
18794,Guy Roberts,LB,New York,Maryland,New York,Houston Oilers,8,1972,1950,NY,NY
19396,Ty Sambrailo,OT,California,Colorado St.,California,Denver Broncos,2,2015,1993,CA,CA
2345,Monte Brethauer,DB-E,Oregon,Oregon,Oregon,Baltimore Colts,24,1953,1931,OR,OR
6111,Charlie Dupre,DB,Texas,Baylor,Texas,Chicago Cardinals,6,1956,1933,TX,TX
24221,Robert Williams,DB,Illinois,East. Illinois,Illinois,,,,1962,IL,IL
8184,Ted Grabinski,C-LB-G,Pennsylvania,Duquesne,Pennsylvania,,,,1916,PA,PA
11699,Sean Jones,DB,Georgia,Georgia,Georgia,Cleveland Browns,2,2004,1982,GA,GA
13847,Lynn Madsen,DT,Nebraska,Washington,California,Houston Oilers,3,1984,1960,NE,CA
15293,Calvin Miller,NT-DT-DE,Mississippi,Oklahoma St.,Mississippi,,,,1953,MS,MS
7282,Cleveland Franklin,RB,Texas,Baylor,Texas,Philadelphia Eagles,8,1977,1955,TX,TX
21539,Alex Sulfsted,T,Ohio,Miami (OH),Ohio,Kansas City Chiefs,6,2001,1977,OH,OH
4401,Gareon Conley,CB,Ohio,Ohio St.,Ohio,Oakland Raiders,1,2017,1995,OH,OH
18295,Ray Reckmack,E-HB,Connecticut,Syracuse,Massachusetts,,,,1914,CT,MA
21753,Ken Talton,RB,Ohio,Cornell,Pennsylvania,,,,1956,OH,PA
14920,Ron McLean,NT-DE,Washington,Cal State-Fullerton,California,New York Jets,9,1987,1963,WA,CA
24334,Adrian Wilson,DB,North Carolina,North Carolina St.,North Carolina,Arizona Cardinals,3,2001,1979,NC,NC
23255,Ronnie Ward,LB,Missouri,Kansas,Missouri,Miami Dolphins,3,1997,1974,MO,MO
24392,Kion Wilson,LB,Florida,South Florida,Florida,,,,1986,FL,FL
11811,Kevin Juma,WR,Washington,Idaho,Washington,,,,1962,WA,WA
3567,Drew Carter,WR,Ohio,Ohio St.,Ohio,Carolina Panthers,5,2004,1981,OH,OH
24619,LaMarr Woodley,LB,Michigan,Michigan,Michigan,Pittsburgh Steelers,2,2007,1984,MI,MI
3143,Cannonball Butler,RB,Florida,Edward Waters,Florida,Pittsburgh Steelers,14,1965,1943,FL,FL
2759,Willie Brown,DB,Mississippi,Grambling St.,Mississippi,,,,1940,MS,MS
8708,Joe Haden,DB,Maryland,Florida,Maryland,Cleveland Browns,1,2010,1989,MD,MD
16030,Jock Mungavin,E,Wisconsin,Wisc-Superior,Wisconsin,,,,1893,WI,WI
7369,Isaiah Frey,CB,California,Nevada,California,Chicago Bears,6,2012,1990,CA,CA
2053,Cap Boso,TE,Missouri,Illinois,Indiana,Pittsburgh Steelers,8,1986,1963,MO,IN
8189,Steven Grace,C,Hawaii,Arizona,Hawaii,,,,1979,HI,HI
22950,Theophile Viltz,DB,Louisiana,USC,California,Dallas Cowboys,18,1964,1943,LA,CA
2127,Zackary Bowman,DB,Alaska,Nebraska,Alaska,Chicago Bears,5,2008,1984,AK,AK
9789,Victor Hicks,TE,Texas,Oklahoma,Texas,Los Angeles Rams,5,1979,1957,TX,TX
19767,Josh Scobee,K,Texas,Louisiana Tech,Texas,Jacksonville Jaguars,5,2004,1982,TX,TX
4235,Deandre Coleman,DT,Washington,California,Washington,,,,1991,WA,WA
21453,Mike Strofolino,LB,New York,Villanova,New York,Los Angeles Rams,4,1965,1944,NY,NY
